payload.EnqueuedTime,payload.BuildingId,payload.EquipmentId,payload.FloorId,payload.SensorId,payload.SensorName,payload.SpaceId,payload.Telemetry.Return air CO2 set point,payload.Telemetry.ReturnAirCO2,payload.Unit,payload.Telemetry.Vibration amplitude-x,payload.Telemetry.Vibration amplitude-y,payload.Telemetry.Vibration amplitude-z,payload.Telemetry.Exhaust air temperature,payload.Telemetry.Fresh air temperature,payload.Telemetry.Mixed air temperature,payload.Telemetry.OccupancyCount,payload.Telemetry.Off coil humidity,payload.Telemetry.Return air humidity,payload.Telemetry.Off coil temperature,payload.Telemetry.Return air temperature,payload.Telemetry.Supply air humidity,payload.Telemetry.Supply air temperature,payload.Telemetry.Supply_Air_Humidity_Setpoint,payload.Telemetry.Supply_Air_Temperature_Setpoint
2022-06-06T21:07:12.9685838Z,1001,280113,179,584884,Gas Sensor,,832,820,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:13.3877600Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,45,21,,,68,,47,
2022-06-06T21:07:13.7407112Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,68,,,,,,,,
2022-06-06T21:07:14.2070673Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,23,32,24,,,,25,10,,3,,24
2022-06-06T21:07:14.2227111Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,6,'-1,,,,,,,,,,,,
2022-06-06T21:07:14.2699621Z,1001,280113,179,584884,Gas Sensor,,513,599,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:14.6516930Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,42,47,,,42,,45,
2022-06-06T21:07:15.0996429Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,88,,,,,,,,
2022-06-06T21:07:15.5078703Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,3,'-7,'-6,,,,,,,,,,,,
2022-06-06T21:07:15.5237748Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,33,29,21,,,,37,10,,22,,23
2022-06-06T21:07:15.5398692Z,1001,280113,179,584884,Gas Sensor,,675,408,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:15.9268059Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,43,63,,,35,,26,
2022-06-06T21:07:16.3619718Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,65,,,,,,,,
2022-06-06T21:07:16.7976694Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,28,35,22,,,,47,10,,5,,27
2022-06-06T21:07:16.8136489Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,4,2,,,,,,,,,,,,
2022-06-06T21:07:16.8296969Z,1001,280113,179,584884,Gas Sensor,,841,753,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:17.2036960Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,54,42,,,30,,34,
2022-06-06T21:07:17.6417659Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,37,,,,,,,,
2022-06-06T21:07:18.0736990Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,25,22,20,,,,41,18,,5,,24
2022-06-06T21:07:18.0737284Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-8,6,4,,,,,,,,,,,,
2022-06-06T21:07:18.1197022Z,1001,280113,179,584884,Gas Sensor,,431,883,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:18.4599632Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,39,47,,,39,,33,
2022-06-06T21:07:18.9008729Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,10,,,,,,,,
2022-06-06T21:07:19.3517737Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,27,39,24,,,,39,22,,1,,27
2022-06-06T21:07:19.3668187Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,'-2,'-4,,,,,,,,,,,,
2022-06-06T21:07:19.4138502Z,1001,280113,179,584884,Gas Sensor,,942,958,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:19.7228610Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,33,44,,,66,,25,
2022-06-06T21:07:20.1828106Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,64,,,,,,,,
2022-06-06T21:07:20.6297998Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,28,17,22,,,,22,15,,26,,27
2022-06-06T21:07:20.6458090Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,'-1,'-1,,,,,,,,,,,,
2022-06-06T21:07:20.6940401Z,1001,280113,179,584884,Gas Sensor,,632,662,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:20.9908690Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,48,20,,,44,,37,
2022-06-06T21:07:21.4423261Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,59,,,,,,,,
2022-06-06T21:07:21.9108849Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,0,'-1,,,,,,,,,,,,
2022-06-06T21:07:21.9109899Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,20,11,24,,,,44,16,,2,,26
2022-06-06T21:07:21.9729799Z,1001,280113,179,584884,Gas Sensor,,939,975,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:22.2539695Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,54,64,,,37,,46,
2022-06-06T21:07:22.7191719Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,58,,,,,,,,
2022-06-06T21:07:23.1789282Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,34,24,22,,,,42,14,,1,,24
2022-06-06T21:07:23.1939145Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,3,0,5,,,,,,,,,,,,
2022-06-06T21:07:23.2549316Z,1001,280113,179,584884,Gas Sensor,,785,560,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:23.5298823Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,53,52,,,63,,41,
2022-06-06T21:07:23.9930484Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,5,,,,,,,,
2022-06-06T21:07:24.4652580Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,29,37,24,,,,20,23,,14,,26
2022-06-06T21:07:24.4970068Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,6,4,'-5,,,,,,,,,,,,
2022-06-06T21:07:24.5452914Z,1001,280113,179,584884,Gas Sensor,,622,531,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:24.7968636Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,40,42,,,52,,43,
2022-06-06T21:07:25.2526004Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,25,,,,,,,,
2022-06-06T21:07:25.7308554Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,38,24,23,,,,30,14,,5,,25
2022-06-06T21:07:25.7626528Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-4,0,'-3,,,,,,,,,,,,
2022-06-06T21:07:25.8391383Z,1001,280113,179,584884,Gas Sensor,,528,501,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:26.0724493Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,50,40,,,20,,44,
2022-06-06T21:07:26.5192809Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,27,,,,,,,,
2022-06-06T21:07:27.0173168Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,36,14,21,,,,23,10,,20,,24
2022-06-06T21:07:27.0493448Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,'-4,'-5,,,,,,,,,,,,
2022-06-06T21:07:27.1276374Z,1001,280113,179,584884,Gas Sensor,,709,480,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:27.3563601Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,41,43,,,22,,29,
2022-06-06T21:07:27.7834195Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,60,,,,,,,,
2022-06-06T21:07:28.2920523Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,37,12,20,,,,41,13,,3,,24
2022-06-06T21:07:28.3222684Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,3,'-4,,,,,,,,,,,,
2022-06-06T21:07:28.4122283Z,1001,280113,179,584884,Gas Sensor,,725,955,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:28.6109864Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,54,35,,,68,,23,
2022-06-06T21:07:29.0561397Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,31,,,,,,,,
2022-06-06T21:07:29.5672065Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,38,19,24,,,,39,20,,15,,24
2022-06-06T21:07:29.6142535Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,'-5,2,,,,,,,,,,,,
2022-06-06T21:07:29.7042200Z,1001,280113,179,584884,Gas Sensor,,483,802,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:29.8892089Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,44,41,,,29,,34,
2022-06-06T21:07:30.3230329Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,45,,,,,,,,
2022-06-06T21:07:30.8225873Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,21,24,22,,,,25,24,,14,,25
2022-06-06T21:07:30.8868339Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,5,'-5,'-2,,,,,,,,,,,,
2022-06-06T21:07:30.9826647Z,1001,280113,179,584884,Gas Sensor,,424,802,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:31.1682080Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,43,59,,,61,,20,
2022-06-06T21:07:31.5872525Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,48,,,,,,,,
2022-06-06T21:07:32.0795777Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,29,16,24,,,,23,11,,3,,24
2022-06-06T21:07:32.1756173Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,'-5,0,,,,,,,,,,,,
2022-06-06T21:07:32.2684432Z,1001,280113,179,584884,Gas Sensor,,561,615,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:32.4389140Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,42,31,,,68,,21,
2022-06-06T21:07:32.8580760Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,76,,,,,,,,
2022-06-06T21:07:33.3494931Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,32,17,21,,,,49,23,,9,,26
2022-06-06T21:07:33.4424896Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,6,'-3,'-1,,,,,,,,,,,,
2022-06-06T21:07:33.5502509Z,1001,280113,179,584884,Gas Sensor,,682,540,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:33.7044938Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,46,40,,,69,,37,
2022-06-06T21:07:34.1067242Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,28,,,,,,,,
2022-06-06T21:07:34.6173852Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,25,34,21,,,,26,18,,19,,22
2022-06-06T21:07:34.7385142Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,5,2,'-4,,,,,,,,,,,,
2022-06-06T21:07:34.8343714Z,1001,280113,179,584884,Gas Sensor,,631,778,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:34.9766737Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,58,55,,,57,,24,
2022-06-06T21:07:35.3790125Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,34,,,,,,,,
2022-06-06T21:07:35.8937952Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,34,32,23,,,,26,10,,18,,25
2022-06-06T21:07:36.0173628Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-3,3,3,,,,,,,,,,,,
2022-06-06T21:07:36.1274605Z,1001,280113,179,584884,Gas Sensor,,411,962,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:36.2370079Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,45,25,,,58,,29,
2022-06-06T21:07:36.6566650Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,98,,,,,,,,
2022-06-06T21:07:37.1554893Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,38,36,20,,,,44,21,,1,,27
2022-06-06T21:07:37.2955135Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,3,5,'-2,,,,,,,,,,,,
2022-06-06T21:07:37.4055551Z,1001,280113,179,584884,Gas Sensor,,499,974,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:37.4993319Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,30,45,,,52,,22,
2022-06-06T21:07:37.9326942Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,46,,,,,,,,
2022-06-06T21:07:38.4303023Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,17,20,,,,23,16,,5,,22
2022-06-06T21:07:38.5848426Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,4,'-2,,,,,,,,,,,,
2022-06-06T21:07:38.6931066Z,1001,280113,179,584884,Gas Sensor,,708,710,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:38.7879344Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,31,29,,,54,,39,
2022-06-06T21:07:39.2075527Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,57,,,,,,,,
2022-06-06T21:07:39.6916279Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,33,27,20,,,,35,14,,24,,26
2022-06-06T21:07:39.8604070Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,6,'-1,'-3,,,,,,,,,,,,
2022-06-06T21:07:39.9689633Z,1001,280113,179,584884,Gas Sensor,,787,843,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:40.0630866Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,43,23,,,58,,38,
2022-06-06T21:07:40.4825407Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,93,,,,,,,,
2022-06-06T21:07:40.9634332Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,39,11,24,,,,32,21,,11,,24
2022-06-06T21:07:41.1343444Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,6,1,,,,,,,,,,,,
2022-06-06T21:07:41.2587230Z,1001,280113,179,584884,Gas Sensor,,513,861,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:41.3377338Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,55,30,,,29,,48,
2022-06-06T21:07:41.7537554Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,42,,,,,,,,
2022-06-06T21:07:42.2358467Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,38,16,22,,,,40,21,,1,,24
2022-06-06T21:07:42.4202793Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,'-8,2,,,,,,,,,,,,
2022-06-06T21:07:42.5438278Z,1001,280113,179,584884,Gas Sensor,,568,403,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:42.6065101Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,53,36,,,41,,31,
2022-06-06T21:07:43.0247626Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,73,,,,,,,,
2022-06-06T21:07:43.4917664Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,23,16,21,,,,48,20,,2,,25
2022-06-06T21:07:43.6949641Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-8,7,'-3,,,,,,,,,,,,
2022-06-06T21:07:43.8352843Z,1001,280113,179,584884,Gas Sensor,,477,992,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:43.8823033Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,48,40,,,37,,40,
2022-06-06T21:07:44.2873875Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,46,,,,,,,,
2022-06-06T21:07:44.7690313Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,21,20,22,,,,22,20,,4,,23
2022-06-06T21:07:44.9721703Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,3,'-2,'-3,,,,,,,,,,,,
2022-06-06T21:07:45.1270763Z,1001,280113,179,584884,Gas Sensor,,495,515,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:45.1577453Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,37,58,,,65,,39,
2022-06-06T21:07:45.5582498Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,33,,,,,,,,
2022-06-06T21:07:46.0243538Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,34,24,23,,,,49,10,,22,,26
2022-06-06T21:07:46.2430218Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-8,'-5,'-3,,,,,,,,,,,,
2022-06-06T21:07:46.3978846Z,1001,280113,179,584884,Gas Sensor,,762,822,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:46.4131926Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,32,27,,,27,,20,
2022-06-06T21:07:46.8345425Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,59,,,,,,,,
2022-06-06T21:07:47.3012254Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,27,21,23,,,,31,23,,0,,22
2022-06-06T21:07:47.5353059Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,'-8,'-1,,,,,,,,,,,,
2022-06-06T21:07:47.6757870Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,39,67,,,25,,45,
2022-06-06T21:07:47.6907130Z,1001,280113,179,584884,Gas Sensor,,691,434,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:48.1080995Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,47,,,,,,,,
2022-06-06T21:07:48.5618147Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,28,24,20,,,,41,20,,20,,24
2022-06-06T21:07:48.8072349Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,2,'-1,4,,,,,,,,,,,,
2022-06-06T21:07:48.9466866Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,53,20,,,55,,42,
2022-06-06T21:07:48.9778769Z,1001,280113,179,584884,Gas Sensor,,889,751,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:49.3633985Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,16,,,,,,,,
2022-06-06T21:07:49.8263945Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,37,23,,,,23,17,,17,,26
2022-06-06T21:07:50.0762742Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,4,1,,,,,,,,,,,,
2022-06-06T21:07:50.2010462Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,57,21,,,48,,39,
2022-06-06T21:07:50.2631121Z,1001,280113,179,584884,Gas Sensor,,683,557,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:50.6361323Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,51,,,,,,,,
2022-06-06T21:07:51.0872680Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,20,21,,,,28,23,,1,,26
2022-06-06T21:07:51.3656684Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-4,2,4,,,,,,,,,,,,
2022-06-06T21:07:51.4734133Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,46,26,,,59,,31,
2022-06-06T21:07:51.5506708Z,1001,280113,179,584884,Gas Sensor,,669,872,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:51.9041661Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,87,,,,,,,,
2022-06-06T21:07:52.3538636Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,34,31,21,,,,35,13,,21,,27
2022-06-06T21:07:52.6369760Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,5,7,'-1,,,,,,,,,,,,
2022-06-06T21:07:52.7418878Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,43,34,,,58,,35,
2022-06-06T21:07:52.8208710Z,1001,280113,179,584884,Gas Sensor,,859,439,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:53.1798215Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,78,,,,,,,,
2022-06-06T21:07:53.6289905Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,28,20,,,,35,21,,23,,27
2022-06-06T21:07:53.9130910Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,6,2,,,,,,,,,,,,
2022-06-06T21:07:54.0076720Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,37,46,,,56,,25,
2022-06-06T21:07:54.1000919Z,1001,280113,179,584884,Gas Sensor,,797,816,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:54.4563173Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,11,,,,,,,,
2022-06-06T21:07:54.9374409Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,20,22,,,,44,19,,0,,25
2022-06-06T21:07:55.2039889Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,'-7,'-3,,,,,,,,,,,,
2022-06-06T21:07:55.2802377Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,57,42,,,60,,23,
2022-06-06T21:07:55.3732253Z,1001,280113,179,584884,Gas Sensor,,980,801,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:55.7275840Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,16,,,,,,,,
2022-06-06T21:07:56.3475508Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,37,12,20,,,,23,11,,16,,22
2022-06-06T21:07:56.4874438Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,6,'-7,'-3,,,,,,,,,,,,
2022-06-06T21:07:56.5484299Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,48,39,,,46,,46,
2022-06-06T21:07:56.6545829Z,1001,280113,179,584884,Gas Sensor,,743,853,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:56.9942157Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,76,,,,,,,,
2022-06-06T21:07:57.6133355Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,22,24,,,,29,10,,0,,26
2022-06-06T21:07:57.7698354Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,4,2,,,,,,,,,,,,
2022-06-06T21:07:57.8162662Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,36,47,,,22,,29,
2022-06-06T21:07:57.9398920Z,1001,280113,179,584884,Gas Sensor,,549,977,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:58.2643110Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,56,,,,,,,,
2022-06-06T21:07:58.8861902Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,23,34,24,,,,36,21,,14,,23
2022-06-06T21:07:59.0413232Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,7,1,'-3,,,,,,,,,,,,
2022-06-06T21:07:59.1036665Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,42,51,,,38,,24,
2022-06-06T21:07:59.2260890Z,1001,280113,179,584884,Gas Sensor,,431,811,ppm,,,,,,,,,,,,,,,
2022-06-06T21:07:59.6132131Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,44,,,,,,,,
2022-06-06T21:08:00.1574325Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,29,24,,,,44,10,,21,,22
2022-06-06T21:08:00.3148509Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,2,1,,,,,,,,,,,,
2022-06-06T21:08:00.3605673Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,39,49,,,49,,26,
2022-06-06T21:08:00.5147984Z,1001,280113,179,584884,Gas Sensor,,793,912,ppm,,,,,,,,,,,,,,,
2022-06-06T21:08:00.8850352Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,7,,,,,,,,
2022-06-06T21:08:01.4815333Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,29,31,20,,,,24,24,,8,,25
2022-06-06T21:08:01.5899265Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,'-7,3,,,,,,,,,,,,
2022-06-06T21:08:01.6370910Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,52,58,,,57,,45,
2022-06-06T21:08:01.7897377Z,1001,280113,179,584884,Gas Sensor,,693,685,ppm,,,,,,,,,,,,,,,
2022-06-06T21:08:02.1440453Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,85,,,,,,,,
2022-06-06T21:08:02.7350385Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,28,14,20,,,,44,22,,2,,23
2022-06-06T21:08:02.8617741Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,6,'-4,'-6,,,,,,,,,,,,
2022-06-06T21:08:02.9084720Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,55,25,,,39,,34,
2022-06-06T21:08:03.0818070Z,1001,280113,179,584884,Gas Sensor,,842,847,ppm,,,,,,,,,,,,,,,
2022-06-06T21:08:03.4063972Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,87,,,,,,,,
2022-06-06T21:08:03.9966136Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,13,23,,,,23,16,,21,,25
2022-06-06T21:08:04.1356728Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,'-3,'-5,,,,,,,,,,,,
2022-06-06T21:08:04.1670679Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,47,49,,,51,,30,
2022-06-06T21:08:04.3710236Z,1001,280113,179,584884,Gas Sensor,,634,721,ppm,,,,,,,,,,,,,,,
2022-06-06T21:08:04.6830377Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,9,,,,,,,,
2022-06-06T21:08:05.2699465Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,25,26,22,,,,29,12,,26,,24
2022-06-06T21:08:05.4092710Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,0,'-2,,,,,,,,,,,,
2022-06-06T21:08:05.4393475Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,37,49,,,58,,35,
2022-06-06T21:08:05.6574165Z,1001,280113,179,584884,Gas Sensor,,724,490,ppm,,,,,,,,,,,,,,,
2022-06-06T21:08:05.9517593Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,18,,,,,,,,
2022-06-06T21:08:06.5260386Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,19,24,,,,49,14,,3,,26
